3356, The top is seen from the neck of a young man who placed a soccer ball on man forehead on the right. There is a pebble mountain on the left. Below there is something like dead grass. ," Foreign boy who wears black clothes back up with sand mountains a hand pointing to the index finger in front of the face. A soccer ball is on top of the forehead, and the handling of the ball seems to be very good. "," man desperate have a soccer ball on their heads. The ball looks like it is spinning and appear to be blurry. There are mountains like a lot of stones piled up in the background, and it does not look like a football place. "," The boy is turning a soccer ball on man forehead. Because it is reflected only from the neck, I do not know what kind of clothes it is doing. I can see a sand mountain behind.",
3372, Is it a carpenter? I am shaving trees with saw. What will it make? It is amazingly cool. I feel that it seems a bit danger. , A person is holding a yellow machine on the right hand and hitting the surface of the tree. I wanted to try using it once as a machine to do what. ," The man is cutting a wooden board with a yellow electric saw. The back is like a paved road, and the place where man stands is not paved and you get the impression like a construction site. "," man have machines. I support the wooden plate with my left hand and it seems that I am trying to cut a tree with that machine, trying to arranging  a bumpy surface.",
3382, Two woman are walking with a curtain that something like an appealing about dogs has been put on. A lot of people with pet dogs are also walking side by side. , A lot of people are walking along the street beside the high rise building. I have the paper on the message in hand. I am wondering what the movement is complaining about. , Some people in Canada are marching with placards and flags with a picture of a dog. It seems to be an animal related demonstration. ," In the street there is a line of people marching while holding up something like a big poster with illustration of English and dogs. It seems to be a demonstration, but I do not really understand the content.",
3401, What is this? Is there mixing green paint in the water? Or are they just making cocktails? Is it also an experiment of science? ," While the green liquid was dropped in the water, while dying the water deep green. It is a wonder that it seems like there are countless fantasy jellyfish. ", It seems to have put green paint or liquid in transparent water. The green color is spreading. It slowly spreads like smoke. ," There is the green Funafuna. I think that if you drop a few drops of green paint into the water, it will this kind of feeling.",
3415," There is a seaweed turf, and a stone statue of a person is standing in a low stone wall with a person's profile. There is something like omnibles on the head. There are also four stone statues in the other side. "," Scenery of mountains and grassland along the sea, against the background of the blue sky. A village can be seen at the foot of a gentle mountain. In the grassland in the foreground, things like monuments of People faces are placed. ", A stone statue is reflected. It is build in a rock near the sea. It is shaped like a moai. I put something heavy on my head. , Is it Easter Island in South America? There are stone statues of human beings wearing hats on the hill where the sea can be seen. Some of them lack a part of their heads.,
3425," The boat is running above the water. There are two people on the boat. Because it is slightly blurry, a sense of speed is felt. "," The ocean has spread across the screen, and a boat runs on the surface of the water. Two man and woman were sitting on the boat, I thought the wind seemed to be comfortable. ", I can see the boat running on the water from the sky. I can see that two adults are on board. The surface of the water is calm and the waves is not standing. ," A motor boat is running on the water. I am watching from directly above. A man is doing it, and on the right woman has something like a loudspeaker. Another man is sitting.",
3447," You can see the beautiful green ocean from the palm leaves. There seems to be a wave, so that the man walks towards the ocean in a sea bread figure. Horizontal lines can not be seen. ", A man is swimming in the warm ocean of green. You can see leaf like palm trees on both sides. Atmosphere of resort. , The sea is reflected. It is a very clear colored sea. The waves seem to be very high. A man is walking towards the ocean. ," From the palm trees, you can see the sea of ​​emerald green and you can see the person swimming in the sea. The ocean seems to be wavey.",
3463," The TV is on fire. It is an old type. Since high voltage is used,  it is old and it leaking electricity. Is it a shock hitting by the black ball in front? "," There is a fire from the old TV. Somehow a black round thing is placed before that. Although it seems that flame will spread over time, there is not much fear. ", It is a strange impression that the TV is on fire. The sphere which is placed in front of the TV is not burning and I do not know well. It is an experiment of something. ," There is an old TV in the black space, the flame has risen and it is burning with Melamella. There is a black bowling ball in front of the TV.",
3471," A shallow river flows through the valley of the cliff, surrounded by greenery. A young woman carrying a backpack walks toward here. Looks like nature and forest bathing. "," A young woman carrying a backpack with a shallow river in the mountain is walking up looking up. White hoodie and jeans, footwear is sneakers. "," There is a woman standing in a shallow riverbed, a woman wearing jeans in a long sleeve white jacket and carrying a black rucksack.",There is a small riverbed aside. Water is coming down to the limit. I wonder if it is one. It's a very good place. I heard the bird singing chirping. I wonder if this woman enjoying hiking. Is woman bird watching? ,
3508," Do you play games of cards? I can see the heart Queen, but it seems to be tremendously bent. I want you to keep doing it. ", A person wearing black clothes is playing cards one by one with a card in hand. I put a flicking card on the desk and I am very concerned about what number will come out next time. , A casino dealer has a cards. There is a heart Queen on the table. I am going to turn over the next card. ," A cardboard is placed on the purple desk. It seems that man are handling cards, and coin for bet are arranging in front.",
3522," In the middle of the white background, woman wearing train wear are stretching exercises. I thought that it was a pretty body with moderate muscles. "," Is this woman a fitness teacher? It is a tight and beautiful body. Exercise can also relieve stress. Every day, I would like to exercise a little. ", A woman is doing gymnastics on a round small mat. It looks like a scene of a diet DVD. It looks very pleasant. ," The background is white, wearing a red sports bra in front, woman who wear black hot pants are doing gymnastics. I can see woman stomach and know that woman is very trained.",
3547, The alarm clock is floating slightly diagonal at the lower right of the screen with black background. The screen of the alarm clock is broken and there is no needle. ," There is a black space, and there is an alarm clock around the lower right of the screen. Something  floating in the air with a mouse. The cover of the dial has broken. ", There is one alarm clock in the dark. It is a very antique alarm clock. I get up on this clock every morning. , Glassy silver alarm clock is set in one corner of the black room. I am embarrassed and I feel a sense of urgency about time.,
3553, There are various people of all ages and old. There is a dog in the center. A dog is cute with man tongue out. everybody face is smiling and very calm. , A state that many people are watching something is reflected on the entire screen. I am also watching a single dog and I am very wondering what everybody is watching. , People who do something in the square. There is a fence in front of the audience and you can not get inside. Pet dog on top of a fence There is a man with gray hair who wears the best wearing glasses holding a dog. , A lot of people are gathered by the handrail. People in the senior generation alone. In the center of the screen there is an old man with a dog.,
3591, The kicking that kicking the ball at the beach. It seems to be happy to play with the ball. In the back you can see a person lying down for sunburn. ," Man and woman play football with the beach at the beach with lots of parasols standing. The moment the man kicking the ball, the ball and man legs are shaking. It feels like there are people on the beach to relax rather than to swim. "," While playing on the beach, the beach is narrow. There are so many people but there are so many things that it may not to play with a large number of people. But they seem to be having fun. ", A person in a bathing suit is walking. It looks like man is kicking a dark ball. A lot of boats are lined up on the sand beach.,
3594, There is a place like the corridor of the hotel. The carpet in the hallway is orange and has a slightly retro feel. The color of the door looks like deep green. , A long corridor in front of the hotel's guest room is display in the center. A red carpet is laid and it seems not to be very high class. , The corridor with the red carpet of the hotel. White walls and black doors are illuminated by dark lighting. Objects like vertical stripe pattern are reflected on the front wall. , Is it a hotel? I feel that the inside is a little dark. Electricity in the hallway is orange and there is a dark image. Bright one is better.,
3615, You can see the hand of a person writing something on paper with a light blue pen. It looks like a black man. There is something like a cut of purple onion beside the right hand. ," English sentences are written, but what are they doing? Is it a letter? Or is it homework? I am reading a pen. ", You can see something like an experiment beaker or test tube and a plant like red onion. A person 's hand with a pen written paper. I thought that it was a student who was studying hard. , White paper with letters written on the table. I can see the hand of a person who traces the character with a blue pen. You can see something like a beaker in the foreground.,
3617," While the greenery is spreading, a man wearing a straw hat draws a landscape painting. The picture is very beautiful, but I feel that the picture and the surrounding landscape are different. "," A man wearing a hat in the forest draws a picture in a sketchbook. While painting with paint, I felt it was a beautiful picture as it mistakes a picture. ", It will be on a small hill. There is a man who draws landscape painting on the canvas in front. It reflecting the greenery in front of my eye well and is beautiful. ," In the open air, there is a person who draws an easel and draws a picture. man is wearing a brown hat and wearing a vest. It seems to be drawing the forest landscape.",
3643," The water fishing machine is fishing down with the S character hook on the left a little on the screen, and the bird is drink water in the air. In the back there is a blurry tree and a leaf of what is to be thought. "," A tubular thing for drink water to the bird is hanging, a small bird catch a beak and is holding a beak. The tree is like many forests around. ", Hanging drink place A bird came and drank water for dexterity. I can not see the wild bird drink water like this. ," Under the green nature, I capture the moment when a bird came to drink water. There is a gap with nature and it looks cute.",
3664, A lot of white bird are stopped in the pier set on the sea. Snow was piled up over the sea and I was wondering why bird gathered  in this place. ," A lot of sea bird with faces and chests white, wings with gray colors are lining up on the pier. The pier with the season and the white of the bird are very contrast and the beautiful of the bird stands out. ", There is a bridge in the snow capped mountains and places like the lake in front. There are countless white large bird there. I thought that the bird seems to be cold. , Where is the ocean? It is probably a harbor. Sea bird that seems countless gulls and sea breams are stuck in the bridge. I wonder if I am waiting for a fish.,
3681," There is a man like a noble in the center, and there are elderly people wearing similar suit woman and suits around. The middle man has something like a microphone and a mask. I do not know what kind of situation it is. ", One foreign man is talking with clothes wearing a microphone on the background of the trees full of greenery. I had a creepy mask on my right hand and I was wondering what man was talking about. ," A man who is wearing old costume, talking to the people who gathered at the microphone, holding a black eerie face. A woman in a dress and a man wearing a guest suit are listening to the story behind it. ", A man who looks like a medieval knight has a black mask on man right hand and talks something with a microphone on man left hand. A woman in a dress shape and a man in a suit are sitting behind.,
3717," There is a black background, smoke is rising in the center. The smoke comes out at the root, the smoke appear red with heat. Some smoke is scattering toward the upper part where the smoke has risen. What exactly are you doing experiments? "," Burning flame and white smoke in the dark. As if it exploded, a red and thick flame is spouting over the sky. As a surrounding magmot, things like fine fragments are scattered on the white smoke. ", Smoke is reflected. It is smoke as if something exploded and just happening. There is an orange flame in the smoke. ," Is something burning? In that case, I feel that the lower part is red and I feel that the background is black as well. How did you take it?",
3737, Two scenes of the parakeet. Blue and white parakeets and yellow and black parakeets are staring in the gauge. In the gauge there is a toy for the parakeet. , Parake headed to talk in a cage. A yellow parake stopped at the top of the branch in the basket is facing towards the white parakeet which is stopping down with the face tilted. ," Two bird are stuck in a tree with good reason. It is a state in the cage. One is yellow striped black stripes, the other one is white head and the torso is light blue, it is very beautiful to see it. "," In the cage, there is a yellow and light blue insect parakeet. It faces as if it is talking and it stops on a tree.",
3751," Four kinds of liquids fall into the water. I do not think that it mixing juice, but what color will this water become after this? "," Liquid is dripping from the top in the order of red, yellow, green, blue from the left, but it seems that there is concentration in the liquid. There is a sense of transparency and it is cool. "," Red, yellow, green, blue, colorful water, bubbles look like soda, there is a refreshing feeling. How does it taste? "," I am looking at the water surface of transparent water from the side. Red, yellow, blue and green liquid fall from above and the color is spreading in transparent water.",
3783," Person who performance with fire stick. Because the lamps on both sides are accompanied, it is careful to handle it. But I must do it quickly for performance. ", Looking like turning a fireball in the dark and dancing. But it is dark and I do not know for sure. You can see trees near. ," With a tremendous momentum, a woman is turning a stick with fire with both hand. Are you practicing a fire show? It is a very serious look. "," In the dark, I can see a person who is swaying a string with a fire or a stick. Is it a show of something? The image is slightly blurry.",
3811, There is a man with a red T   shirt on a buggy. I'm wearing a black helmet. I am riding in the desert. The buggy is also red. On the upper right you can see a rocky mountain. Green is also a little. Looks like mountains are also shown in the back. , A person wearing a black helmet in the desert is riding a four wheel buggy. Where is this person heading? I hope there is no engine trouble. , A man with a red T   shirt riding on vast bikes run vast sand dunes here. The screen is shaking like a sunrise is standing. It seems to be very hot and seems tremendous. , Some man are riding carts over vast sand areas. man is wearing a black helmet and wearing a red T   shirt. The cart body is also red.,
3837,f," A black man is doing man abs on the balance ball. The feeling that the upper body is naked and trained is transmitted. If I do this exercise, I feel a little wonder if I can do that. "," In a white space, a macho black man with a blue half pants bare and upper body sitting on a blue balance ball on man back. "," There is a blue balance ball, and a man with a dark blue short sleeve is on top and leaning back around woman back. I have strong muscles such as arms and  abdomen muscles. Train the body leads to health, so it is not intense and I think that such a balance ball may be good.",
3841," A woman dressed in white maid dress in the center is dancing. A woman is hitting by a spotlight. There are lots of people around, but since there are more people who do not see woman, they look cute. "," In the center of the screen, a foreign woman wearing a dress like a white ethnic costume is dancing with a skirt. The figure was illuminated with a light, and I felt a bit strange feeling. "," In dark places, indoor or outdoor indistinguishable. A girl in white costume in the middle seems to be showing off dance or acting. Or is it practicing? People around are also looking at woman figure. "," Woman in white dress standing with a dress with both hand on the side of the building, on the stone pavement. Is it during play? A spectator is standing at the wall.",
3907, You can see the hand that faces upward in the center. There are things like an orange case and a capsule. The capsules seem to be scattered. hand are on the floor. In the back you can see the white under part of the cabinet. ," Overseas medicine bottle and a few red medicines scattered around, and hand of person who lied by immediate side. It looks like a spilled wind from the hand of a fallen person, I care what medicine it is. ","Out of focus and it is blurry as a whole and it is not clear. Human hand are placed on the table, and medicines in the red capsule scattered with the pill case are scattered around by the side. It looks as if woman failed and tried to drink medicine. It is uneasy and restless."," The entire screen is blurry. On the left side, the left hand of the lying person seems to be thrown out. In the center of the screen there is a small case of orange and something like a red pill.",
3921, Is it an airplane cockpit? The instruments are lined up. Is the instrument in the middle showing the direction? I feel like I've seen it. ," There is something of equipment on it. In the dark, inorganic machine look cold. I also want to see what it is a device to do. "," I can see the equipment that I have not seen much, whether it is the equipment of a cockpit of something. I do not know what kind of button it is, but the driver who grasps it is amazing.",It seems to be an airplane or something's control board. There are switches and meters. I feel quite old. There is no digital instrument. ,
3930, The truck is reflected. There are a lot of tires on quite a big track. We have countless elongated log on the platform. ," There are trucks carrying a large number of log in the center. log were also stacked tightly in the background, and I wondered how long it would take to finished carrying all. ", A large truck is running with lots of log on it. You can see that log are still piled up in the other side. ," A trailer carrying a lot of trees is moving. In the back, quite a lot of big trees have been cut. I think it will be appreciated if you think that it will become paper or tissue in the future.",
3967, There are many america flags standing. The wind seems to be blowing hard and it is awake. The sky is cloud over.," In the orange sky like the evening, the america flag is waving up in the wind. There are more than 10 america flags in many poles. I thought it was a bit lonely picture. ", Gray dark sky. There are 10 Stars and Stripes flag in 10 poles fluttering in the wind blowing. It seems to be light up from the bottom.," It looks like a little red sky. There are a lot of america flags. It is nice to have them side by side. Also, I feel it is wonderful because I am afraid of the wind. ",
3988, Is it under construction? There is a man holding a billboard calling stop. You will be tired if you stand a day. I want you to keep doing it. , A man wearing a fluorescent yellow vest stands on a gravel road with a red board written as STOP. It seems to be shown from afar. ," Wearing a yellow vest and wearing a helmet, a woman standing with a red sign written as STOP. It seems to be a construction site. "," Beside the gravel road, something like a red pole is build, and a person wearing an orange helmet while wearing a yellow vest has a sign calling STOP.",
4004, Is it a meeting for something today. An elderly man is sitting. I have a cane. A family member is accompany it. , People in costumes on the brick ground were standing. I thought whether the appearance is light up and I am playing theater. ," Before the building like a palace, there are wonderful people like the king and woman of the dress. It seems to be a scene of a drama or a show. I thought it rare to do outside like this rather than indoor halls. ", In front of a white building white man are playing live shows on the street. They have courage to play in front of people.,
4014," There is a square with a large building on the backdrop. Autumn leaf burning in red are growing all over. A lot of leaf are falling on the ground, it looks like an orange carpet. ", The trunk of the tree is reflected near the center of the screen. The surface looks solid and looks solid. There are a lot of yellow leaf on the ground. ," carpet of shedded leaf are laid at the base of autumn trees. It seems to be a promenade and street trees while the condominium stands, and it runs along the building along the row of trees. "," There is a wonderful ginkgo tree on the center road of the luxury residential area. The ginkgo tree has beautiful red, orange and autumn leaves, and it has become a very beautiful landscape.",
4037," A man is spraying red fire extinguishers from the upper right to the lower oblique bottom. White smoke is wrapping around a black background, making it fantastic. "," I am spraying a fire extinguisher in a dark background. A white extinguishing  juice is discharged from the extinguisher diagonal toward the lower left of the screen, and white smoke rises. "," There is a fire extinguisher. Some people are emitting liquid from a fire extinguisher. From the place where the liquid is sprinkled, white smoke is rising up to the top. "," Where do you use fire extinguisher? It is not a thing like school or facility but it is a small thing for home use, but I know that the power is amazing.",
4047, A water field where green algae are floating on the entire surface. The young man goes walking while being immersed in the water until man waist. I pulling a thin rope with one hand. It seems to be working. , Person who fishes to the waist in water and fishing. I do not know if it's a sea or a river. I have a beige vest on a white tshirt. I'm raising the fishing rod. , This man seems to be fishing. What do you plan to catch with water in your waist? I wondered what to do if I wanted to go to the toilet at such a time. ," A black hair man wearing a white shirt wearing a white shirt soaked up to the waist in the pond, man is swaying with some stick on the left hand.",
4086, Transparent water surface is reflected. On the left side of the screen is waving and there is a place where bubbles are generated. beside water there is a space where there is nothing but pure white. ," A jelly like object floats in the center of the white background. Whether it is the state of the water surface, it is creepy and I can not understand the situation. "," The bulky water is reflected to the middle of the screen on a white background. There are many bubbles on the left side of the screen, and there is a lot of bubbles in the water. "," On a white background, a slightly flush surface of a transparent liquid such as water that has entering a transparent container is lateral. It feels cool.",
4124, The fox is walking to the left in the center of the screen. There are withered trees at the top of the screen. I can see a little grassland on the right. The fox is walking on the road. , A big road is reflected in the background against the forest. It is very danger to see one animal crossing the road and approachinging like a wolf. ," There are animal on the road. It seems that it crosses the road, and the road seems to run in a place rich in nature. The animal seemed to be accustomed, with no appearance of impatience. ",An Animal crossing road. Green appear at both ends of the road and it is running from green to green. The Animal looks like a fox.,
4134, A white granddad is sitting on a chair. It seems that they are sitting grandchild on both sides and they are reading books for them. ,"grandfather is reading a picture book by two girls. The girl is watching a book with a serious face, the affection of granddad is conveyed. "," I'm reading grandchild's picture book, grandfather. My grandchild are sisters, my  sister tends to holding back, but my sister embarks on herself and removes the picture book. It seems like one scene of an overseas drama at home. "," There are three people in the center of the screen, a gentle old granddad is reading books to two girls. A girl with pink clothes is on the left arm of man grandfather.",
4197, The number of freeways and cars on one side two lanes is small. The median strip is made of lawn. Only the road shoulder has become a new asphalt. ," Highway in the forest. A green road sign has appear, and the arrows and mileage are display by destination. You can see the road leading to the exit or the road diagonal at the tip of the arrow. ", Road is reflected. It seems to be a highway. There is a signboard with green sign on the way. It is where the car just ran down. ," I think that it is an overseas road, but I thought that it is quite speedy to say that I thought that there were more greenery, but I did not get accidents.",
4251," Black, the face of a horse with a splendid horn occupies the left half of the screen. eye and mouth are half open. Grass is reflected behind the cow, and about three dead grasses are reflected in front of the cow 's torso. "," The area around the head of a cow is reflected. A big thick horn is gone. The body is dark, a solid appear injured is growing. I have a little sleepy eye. "," A cow with big ears and horns is shown. A horn is growing on the ear, and it looks very strong. The mouth has a lower jaw out. ", A large black cattle lying in the grass is reflected in the dough. It's kind of cute as a sullen looking expression.,
4266, The woman on the bicycle is reflected. The woman is on a white bike and wears sunglasses. It is dusk when the fire beginning to fall. , Sunset The sky is reflected in the background of the sky overseas. The whole town is dyed orange and it become disgusting. , A blonde woman to ride a bicycle on a sunset street. You can see shops like street stalls in the back of the street. The signal for pedestrians is red. ," The woman is riding a bicycle. Because the setting sun is setting, is it evening? I feel like I am coming home because many people are walking.",
4272," A large desk is placed in the center of the screen, and fruits like yellow mangoes are placed on the plate. It shows the figure that a woman is holding it. I thought it was a pretty woman. ", There are more square lemons on the big kitchen counter next to it. A woman in a gray tank top is holding a lemon in woman hand. I can only see it during pregnant because my belly around is gentle. ," A tray on the table in the room is placed and yellow round fruit is placed. Sleeveless woman have the fruit as one. I thought that it was papaya, it looked delicious and I wanted to eating it. "," Living room of someone's room. Electricity is not wasted, the ceiling is high, the window has a large open feeling. There is a dish with yellow fruits on the dining table. A single woman is going to holding a fruit there and pick it up.",
4288, Three bikes drive side by side on a straight road. A man in black is driving and it is a very powerful sight. , Three man wearing sunglasses on the road in the wilderness run on a big bike. It's a pretty disgusting atmosphere. , I see three man across a big bike. It seems that it is too big and it seems to be hard to drive. The man who are riding seems to have the power as everything is perfect. ," Three strong man who dressed in black clothes are running on the road on a Harley. Grass growing in the red chapped soil next to the road, it seems that it is far from the urban area. I feel like a rough. terrible.",
4299," It seems to be one of the amusement park attraction. Sitting in a chair for one person, it seems like a mechanism that will be swayed round and round. Feminine and girl of glasses are enjoying happy. ", parent and child riding in vehicles like swinging aerial swings in an amusement park. mother is spreading woman hand very happy but the child is spreading man hand but the face is stiff. ," parent and child are on the attraction of the amusement park. It is a vehicle that is swiveled around by the centrifugal force, sitting with the lower body fixed in a chair. woman looks like a girl is spreading man hand like an airplane and saying it as ""boon"". It looks like he's enjoying it. I would like to ride a screaming vehicle with this girl. "," Take a playground in an amusement park, small child and big kids. I seemed to be turning round and round, I thought that it seemed very pleasant.",
4304," A large number of broken personal computers are piled up. The keyboard is also thrown away, the screen of the personal computer is broken. I could recycle something. "," A lot of cathode ray tube type monitors are loaded on. Some liquid crystal was destroyed. It used to be a luxury item in the past, but it makes me feel very lonely. "," In the room, many personal computers' desktops are placed narrow and casual. There are keyboards with cords wrapping around them and office chairs. I thought it was a waste. "," Discarded former personal computers, keyboards, chairs, etc. are casual stacked up. Is it thrown away?",
4351," Electric bulletin boards are close lined up on the whole screen, and it seems that many small number are lined up, but it can not be seen well. What number is it? "," A lot of amazing figures are lined up, but what do they represent? Also, where should I look from? It is a terrible number. "," The green liquid crystal glows all over and shows number. I did not understand the meaning of number well. Also, the green color was beautiful. "," number are lined up at even intervals. The digital number glows green and seems to represent something, but I do not know well because there are only number.",
4401, A part of the river is like a waterfall. Some flowing of water flows as a waterfall and falls into a waterfall. It is a small waterfall. The sunlight is poured from the other side. ," It looks like I looked outside from a big rock hole. From the top water is falling like a waterfall. There is a gravel hill beyond, and it seems there is a tent. "," I watched the falls from behind. The water that flows down vigorously from the upside gives a white splash of water. It looks like it was at dusk, and the water dyed with a beautiful sunset glowing is fantastic. ",Inside of the falls. On the far side you can see the water of the transparent waterfall and the sunset of orange color it. It's interesting because I have not seen this angle quite often.,
4432," In the ocher colored grass, a woman in yellow clothes feels the wind feeling pleased with man hand raised. It is a place with a sense of freedom. "," In a farm land where dead grass grew on one side, a woman is sitting caressing woman cuff. I am close my eye by spreading my hand, but what kind of power is there? It feels comical. "," As the dead grass spreads, where the forest is shown in the distant, the woman sitting on the ground and spreads man hand a lot. It seemed as if man was meditating, I also wanted to try it. "," A girl in a yellow polo shirt. It is a wind sitting with legs on the ground of the grassland, spreading both hand in the sky in the form of a million years old, close their eye and meditating.",
4446," The state of the room where the artwork was decoration on the wall is in the center, and foreign woman are watching them. The inside of the hall is being illuminated with gentle light, and it seems that the work looks better at eye. "," In the museum, there are several paintings on the wall. A dark blue carpet with a yellow line in the center and a bench around it are placed in the center of the room seperated by the wall, but there is no sitting there, the backward appearance of the woman looking at the picture considering from the front is reflected there. I wonder what they are thinking and watching. "," Back behind the woman in white clothes standing at the art museum looking at the picture. Before the woman is looking at, pictures that portray familiar everyday landscapes are lining up. "," A woman with a blonde shortcut in white clothes is in the museum, and I am watching painting from a distant. It seems that man is still watching without moving the painting for hours.",
4466,duck? Duck? I swim lightly on the surface of the water. I see orange feet in the water. The beak is yellow. The head is green. I have a colorful color. ,"The duck is swimming above the water. My head is green. feather are white and brown. Another duck, there seems to be a duck, and only the brown body part is shown. ","A duck with a clean, clean face is swimming in the water. I wonder if I see two couple swimming as they are swimming. It looks very pleasant.", A beautiful color scheme duck with a bright green head and a yellow beak is floating on the water surface. It is fluffy and very cute.,
4473," The background is a woman in a green room. The woman is in black leotard, the trousers are transparent in black. I have expanding my hand and decided to pose. ", Ballerina is pose in the green background. The costume is like a practicing wear. The green of the background seems to be one for synthesis. ," A woman who wears shoes for ballet and performing acting. The back is green all over, it seems to be shooting something. I just want the movement of ballerina. "," In a bright green space, a woman in black leotard is taking a ballet pose. I wear toe shoes.",
4490, Man is thinking. Man is playing machines. It looks like a machine to harmonize sound. The man is staring at the machine with a serious feeling. ," A man staring at a crouching black big machine. A lot of switches are installed in a black machine, which is a difficult machine. "," A glasses man looking at a black machine. In front of a machine with plenty of things like buttons and switches, a man with a stubble has stared at a low position. ", man are checking the machine. What will we do from now? I am checking in front of a machine that I can adjust seriously.,
4531," Many suitcases flowing through the trunk lane. A blonde child is about to run somewhere. Window is big, open atmosphere. "," Airport bag claim office. You can see several trunks on two conveyorbelt. You can see shops and people, building across the glass. "," Looking at the airport arrival lobby, it seems that the suitcase flows. A little boy seems to be running but I thought man was going to pick up man bag and get it. ", Arrival lobby at the airport. The deposited suitcase flows on a conveyor belt. I am waiting for my bag.,
4538, The sea is reflected. It is from above. People in wear like black swimming suit lined up in line. It looks like an articial creat pool. , The state of the big pool is reflected in the whole. I thought that there was a bridge like a beehive and it was a pool of unusual design. , There is a way in the huge pool. I saw a lot of people who wearing a black wet suit around. I thought that it was deep and scary at a large pool. ," Beautiful beach situation. There is a sand beach in the foreground, and a lot of people are lined up in a place a little into the sea. There are things in the sea like walkable paths.",
4552," A large ocean spreads all over the screen. A red boat is floating on the sea, and a person is on board. It is calm and seems comfortable just by sitting on the ship. ", There is rock and the sea is amazingly calm. There is a person on a boat. Today I feel like riding a boat without waves. , A gentle water surface lake. There is a figure of a person who rows even more bright red canoes. In the back you can see something like a mountain.,It is about the last lake. It gets close than before and the board is moving further to the left than before. I got close but the fog was deep and I could not see it well. But as usual I feel quiet and beautiful. ,
4557," I'm trying to applied something like a knife to a large circle rotating object. I seemed to be sharpening the blade of the knife, but I felt it was hard to do. ", A hand like an old man is in front of the wheel. It seems to have a knife in man hand. It seems that the wheel is turning turbulent yellow and turning at a great speed. I was wondering what this is. ," There is a machine to polished, a man who seems to be a man in jeans is about to fill machine with what I want to cut. Imagine that I heard a loud noisy, it seemed a bit uncomfortable. ", A big golden roller is turning vertically. Hairy man hand have a knife like scissors so that the cutting edge is applied to the rollers.,
4570," The car is burning. Were it burning with considering momentum, it was only framework. Many figherman seem to be doing figherman activities. ", It shows the car is burning and firing. Several foreign figherman are standing behind but it seems that they are not working seriously. , flame are burning strongly in passenger cars that have become only frames. There are several figherman around. I thought it might be a fire or scary. , It seems that the car exploded and it is completely black and still on fire and burning. We can see about 5 figherman around. Smoke is harmful.,
4682," man are reflected. The man is wearing a red helmet. Looking at something like the design drawing, it seems to be checking. ",man wearing a red helmet is writing in the center with a red pen on the design drawing. I am interested in what modifications were made. , A man who is holding a pen with a spreading object like a drawing on the car bonnet at the site under construction. I wear a red helmet. ,A man is spreading the drawing on the hood of the car. Are they doing corrective work? Is it remodeling?,
4709," A certain oil painting of five man who express strange expression on a large white board, which is a museum. A woman is doing a hand made explanation of a picture by a woman. "," In a dark building of the museum, one woman and two man pointing in front of avant garde painting while pointing with hand. A man looks like a boy. ", There is a big picture on it. Three people are standing before that. It seems that a woman is explanation a picture to a boy standing. ," It is a picture close to Picasso. What are these three people doing for this picture? Then, I feel like the room is dark overall.",
4719," The cleaning officer is crouching in the toilet in the facility, selling yellow gloves and squeezing the cloth. That water falls into a red bucket. ", In the toilet. A man who wears yellow rubber gloves and squeezes a cloth on a red bucket. Navy blue tshirt in jeans. I see a white toilet bowl in the back. , This person will clean the toilet from now. Cleaning does not make my heart clean as well. Especially cleaning toilets is said that money luck will be raised. , It is the state of toilet cleaning. A yellow rubber glove and a person wearing jeans wearing blue clothes squeezed a cloth on the bucket.,
4733," You can see the image of the traveling direction descending from the top down with the descending escalator. The floor that arrival is vast, and two escalators can be seen facing opposite side. "," A state of the escape from the escalator. There was no garbage in the floor and the escalator, and it was also polished neatly, I thought that management is perfect although it is a big facility. ", It seems that I looked down from the top of the descending escalator. You can see that there are two escalators on the other side of the destination. A man is walking diagonal to the left. ," Looking at the position to get off the escalator soon. There is a space like a hall in the place which descending, and there are two escalators before that, there is a staircase in between. Because there are such facilities, I think that it is quite a big facility.",
4746," The fountain is reflected. There is a large building build in medieval Europe, and next to the fountain there is a triangle transparent glass like building. "," In front of a building like an old castle a building with a silver triangle shape is build. In the center there was a big fountain, I felt it was a cityscape with many strange building. ", There is a large glass enclosed building and a shallow large fountain in front of the old palace like building. Many people are walking between the glassware and the fountain. , It is a nice building. Before that there is a fountain. It is nice. I really would like to go to such a place once.,
4755," Leopard is walking in the grass. It looks like a gentle step, but the eye look forward, and as the mouth is a little open, I feel a ferocious feel. "," Whole body of the leopard that goes right to the plain. Inside the light yellow brown body, the inside of the tail and leg is white. The spotted pattern is beautiful. I open my mouth and I'm staring at something. ", The leopard is walking all the way. creature are marvelous to become such a pattern. I was wondering if the skin below this hair is also such a color scheme. , A cheetah is walking along the meadow. It is a very beautiful pattern. The cheetah does not miss the prey that man aiming at quickly.,
4768," In a white room, a foreign man with a mask wears the violin and is working. Many violins hanging from the ceiling, I was very interested in what I was doing. "," man who mask green are looking for things like music instruments. As other instruments are hanging, it seems to be making it. ", Is it making a string instrument? A figure of a man wearing something like a gas mask and working. It looks like a mask for poison gas. , A man who used a dust mask an instrument. The instrument looks like a wooden guitar. The finished guitar is hung from the ceiling. I think that it is very delicate work.,
