image_id,present_words
2116,"accident,bad,car,careful,center,colored,congestion,enough,falling,frozen,ground,highway,id,lane,many,okay,one,plenty,road,running,sight,slipping,snow,storm,straight,terrible,three,tremendous,white"
2141,"across,ahead,angular,bashabasha,clothes,country,cross,crossing,figure,green,keep,kicking,kid,leg,man,moderate,moss,mountain,pant,people,person,pestering,place,raising,river,road,run,running,shallow,sheath,shoe,short,sneaker,splash,stone,stream,water,wear,wet,wondering"
2145,"africa,animal,appearance,atmosphere,attacked,being,big,bird,boar,center,earth,edge,egg,elephant,even,eye,face,flow,foreground,front,gray,he,large,light,one,pleasant,pretty,puddle,reflected,river,scene,scoop,she,small,standing,stare,talking,water,wild,without,wonder"
2153,"altitude,attached,beautiful,blue,clear,cloud,distance,ended,escape,face,flowing,footprint,front,give,grass,growing,grows,high,hope,imago,interior,long,melt,melted,mountain,over,peering,piece,range,remains,rock,rocky,scenery,seen,short,sky,slope,snow,snowing,spring,still,sunlight,sunny,tree,uniformly,waiting,warm,white,winter"
2161,"behind,big,bit,blonde,blue,boat,calm,considerably,dense,diagonally,driver,feeling,front,glide,gliding,head,high,jacket,lake,life,men,motor,passenger,people,pleasant,raise,raising,scared,sea,ship,speed,splash,surface,tip,two,vicinity,vigorously,water,wearing,white,woman"
2164,"abutment,aisle,back,cable,ceiling,coming,connected,device,door,electronic,extended,factory,few,free,front,installed,limit,lined,lining,low,machine,machines,mark,marked,men,narrow,off,one,people,place,proceed,process,room,set,small,smoke,various,wall,wiring"
2173,"aircraft,around,beside,big,building,chimney,climbing,clinging,contact,doe,entrance,fall,figure,flying,hanging,helicopter,high,holding,ladder,large,leaning,little,low,male,man,movie,near,one,outside,person,place,position,scene,seemed,sign,signboard,standing,stuntman,surrounding,surroundings,worried,yet"
2187,"background,been,bottle,came,champagne,coming,congratulatory,content,crook,crooked,delicious,drink,flushed,grandfathering,green,inside,liquid,looked,motion,mouth,off,open,opened,opening,overflowing,picture,plug,poured,remembered,seat,slow,space,vigorously,wanted,white,wine,yummy"
2197,"advertisement,asia,baby,back,black,building,camp,child,children,clothes,crawling,dirty,distant,donation,eating,eye,few,gazing,ground,here,house,living,made,middle,mouth,often,one,people,picture,place,position,refugee,seeing,simple,sitting,southeast,suspicious,warehouse,watching,well,yellow"
2201,"appearance,background,behind,cold,diagonally,falling,foreground,heavily,making,many,one,overflowing,people,person,red,said,show,snow,snowclad,snowstorm,snowy,stained,state,town,transmitted,tree,umbrella,walking,wear,wearing,weather,white,whiter,whitish,wife"
2209,"above,across,attached,back,beautiful,big,bridge,brilliant,car,city,dim,doe,gold,golden,island,land,landscape,large,light,lighted,lighting,lit,middle,movie,night,over,reflected,river,romantic,running,scene,sea,shadow,spread,spreading,sunset,surface,view,water"
2213,"blonde,center,decorated,design,face,forehead,gallery,hair,inside,kind,leave,looked,looking,many,memory,monochrome,nostalgia,old,people,photo,picture,rather,remind,selling,sepia,shop,shown,smile,steep,store,unpleasant,various,walking,wall,watching,well,woman,wonder"
2221,"another,appearance,big,black,butt,buttock,cabin,center,clean,companion,corner,cute,dusty,facing,falling,farm,felt,fence,find,friend,good,ground,here,imagined,little,made,management,nearby,old,one,painted,pattern,pig,pink,poised,pretty,ranch,rolling,showing,shown,simple,state,status,streak,swine,tail,touch,two,undulating,unusual,white,wood"
2244,"amazing,american,arrive,big,climbing,clock,departs,digital,elapsed,felt,few,flag,fly,flying,hoping,huge,launch,launched,light,moment,object,onlooker,people,properly,rarely,return,rocket,safely,second,show,sky,smoke,space,state,straight,towards,truly,wanted,watching"
2260,"against,attached,background,big,black,blue,branch,cloud,dark,fall,france,fruit,green,growing,hanging,imagine,la,leaf,made,naturally,off,one,pear,real,shaped,sky,small,spot,surface,taste,tree,two"
2271,"ahead,back,big,building,ceiling,climb,corridor,dark,design,designed,front,heading,high,hotel,inside,lining,lobby,modern,movie,museum,people,red,reflected,room,shown,sitting,sofa,stair,staircase,stylish,theater,triangle,wide"
2277,"atmosphere,back,beautiful,between,big,blue,brown,chic,contrast,eiffel,feeling,forgets,garden,good,green,important,incongruity,lawn,leaf,park,radio,reflected,rising,several,sky,spread,spreading,stem,surrounding,talk,time,tower,tree,white,wonder"
2288,"airport,among,area,ask,beige,being,black,boot,carpet,coat,cold,dazzling,everyone,exposed,foot,footsteps,front,ground,hand,hurry,looked,men,near,one,order,ordered,people,pictures,playing,progressing,pulling,reflected,suitcase,taken,thigh,three,uncle,walking,wanted,woman"
2303,"bathing,black,border,bottom,careful,entering,enters,form,gathering,hair,hanging,long,nice,okay,one,plain,rise,sea,skin,splashing,stand,suit,swim,swimsuit,today,top,toward,walking,wave,wearing,weather,white,woman,wonder"
2318,"autumn,beautiful,beautifully,birch,blue,bottom,chunk,clear,clearly,cloud,felt,forest,golden,growing,here,leaf,leafy,light,looking,many,may,round,seen,shape,shine,shining,shown,sky,small,state,straight,stretched,strike,sun,surface,thin,towards,tree,trunk,turn,upper,wearing,white,yellow"
2320,"alone,appears,beach,beautiful,big,bigger,catch,coast,entering,even,fishing,landscape,large,launched,light,ocean,one,orange,over,person,piled,place,reflected,rising,rocky,round,sand,sandy,screen,sea,seen,shine,silhouette,small,spread,stone,sun,sunset,tilted,various"
2321,"back,bait,beige,black,calcium,calm,carpet,chin,dog,dot,eat,eaten,eating,floor,forefoot,forepaw,gray,hair,he,heart,hold,house,inside,lie,making,nap,object,pattern,plastic,puppy,sits,sleeping,smell,snack,sniff,stick,still,streak,supplemented,suspicious,taken,toy,whitish"
2357,"approach,ball,between,big,boat,cloudy,coming,countless,dotted,dragon,dull,fishing,haze,ink,island,landscape,large,lonely,may,mountain,object,ocean,one,painting,pleasure,river,rock,rocky,scene,several,ship,small,thin,time,weather"
2361,"appearance,appears,big,black,body,bra,butt,fighting,foot,front,glass,greatly,halftop,her,high,karate,kick,kickboxing,kicking,landscape,leg,legging,long,mirror,pink,pose,posing,posture,practice,practicing,pushing,raise,raised,raising,reflected,room,sexy,she,sport,top,two,whole,woman"
2367,"around,back,building,cool,figure,flow,fountain,front,gathering,horse,huge,large,made,nice,number,one,people,point,pond,population,roman,sculpture,seen,stand,standing,statue,stone,various,water,waterfall,wonderful"
2380,"amazing,around,building,built,car,courtyard,even,expensive,glass,green,greened,group,mirror,office,outdoor,people,place,reflected,reflecting,scenery,seemed,seen,sky,skylight,skyscraper,space,stand,surrounding,surroundings,tall,taxi,terrific,town,two,under,window,wondering,working,yellow"
2381,"beautiful,belongs,black,company,computer,desk,finger,foreign,hand,image,imagined,inputting,japanese,keyboard,male,men,new,notation,office,operates,person,personal,placed,reflected,same,scene,slide,typing,white,woman"
2385,"bait,basket,bird,black,cage,cask,contained,cumbersome,food,hardly,imagine,iron,latticelike,made,metal,one,outside,picking,pretty,put,reach,shaped,small,square,sticking,stop,strike,stuck,trick,wonder"
2407,"blue,cargo,carry,carrying,cylinder,daytime,end,glance,heavy,here,large,launched,loaded,loading,long,missile,object,one,part,pillar,place,previous,rocket,scared,thin,trailer,tremendous,truck,turning,two,vertically,well,wheel,white,yellow"
2413,"amateur,atmosphere,black,convention,costume,curtain,dancing,different,enjoyed,enjoying,etc,everyone,feeling,figure,foreign,four,fun,girl,good,group,having,here,high,impression,level,link,nice,one,orange,partitioned,people,pink,place,pose,practicing,purple,rather,rink,school,shade,show,skate,skating,slightly,smiled,state,student,tension,type,wearing,without,woman,young"
2415,"across,aluminum,around,bay,beautiful,beyond,big,breaking,bridge,building,covered,crossing,design,dome,extends,facility,fancy,far,fast,fence,foot,front,here,hotel,iron,made,many,marina,metal,modern,over,panoramic,park,people,pipe,sands,seen,silver,singapore,skyscraper,somewhere,space,station,steel,steelworks,surface,theme,type,view,visible,walk,walking,water,wind,wonder,wrapped"
2419,"across,area,around,atmosphere,board,bridge,clamped,cloth,clothlike,colorful,connected,connecting,cross,crossed,crossing,cut,end,expensive,feetlike,fence,finished,flag,flapped,foot,innumerable,kind,made,mesh,mountain,moving,net,over,people,place,probably,rocky,scary,sense,sidewalk,stability,strange,stretched,suspended,suspension,thin,tied,two,various,vertically,walking,wire,wish,wooden"
2434,"along,big,body,building,car,city,cityscape,completely,cool,country,different,distorted,drama,driving,easy,find,japan,large,lined,long,main,many,mirror,order,overseas,people,reflected,road,running,scale,scene,silver,skyscraper,skyscrapers,stand,stretched,turn,urban,wide"
2440,"appearance,beautiful,bench,boat,covered,decorate,enough,fatigue,floating,forehead,front,grass,hair,important,landscape,long,looking,melancholy,ocean,orange,over,placed,plant,put,quiet,relieve,sea,setting,she,shining,sink,sits,sitting,sky,staring,sun,sunset,surroundings,tear,time,towards,tremendously,watching,wave,woman,wooden"
2462,"above,atmosphere,beyond,big,ceiling,child,colored,counter,delicious,design,desk,dressed,easy,eat,eye,fruit,headed,house,impressive,inside,kitchen,lamp,large,life,little,mango,one,pant,pendant,picture,placed,pregnant,put,quiet,room,rough,sense,she,stand,standing,stomach,summer,table,tank,top,tummy,uncomfortable,wall,white,woman,yellow"
2464,"beach,beautiful,behind,best,big,clean,cloud,dawn,dusk,extensive,floating,foreground,fresh,glow,horizon,landscape,large,light,looks,many,ocean,orange,over,place,purified,purple,quiet,receiving,rising,rock,sandy,scene,scenery,screen,sea,set,setting,shine,shining,shore,sink,sky,splashing,spread,spreading,still,stone,sun,sunlight,swimming,unsuitable,view,wave,white,wide"
2466,"area,atmosphere,back,background,bad,building,certain,city,cityscape,cloud,cloudy,construction,country,dark,dull,end,etc,ferriswheel,foreign,front,harbor,high,industrial,japan,lighthouse,many,mismatch,part,rain,reflected,sad,scenery,sky,spread,spreading,street,throughout,time,viewer,weather,work"
2485,"attached,based,brick,brown,building,cafe,called,casual,cleanliness,content,eaves,entrance,external,facility,fashionable,feeling,fixed,flanders,floor,foreign,green,hotel,image,intriguing,large,name,near,painted,pool,restaurant,second,service,shooting,sign,swimming,tent,various,view,wall,white,written"
2487,"allowed,area,around,center,circle,cone,direction,draw,end,enjoying,enter,equally,ice,inside,lined,link,many,men,people,placed,pole,red,reflected,rink,running,same,several,skate,skating,slide,sliding,spaced,things,turning,vicinity,white,woman"
2500,"amazingly,area,beach,beautiful,best,building,coast,country,elegant,emerald,enclosure,enjoy,facing,feeling,felt,few,green,lining,many,ocean,openness,parasol,people,place,play,relieved,resort,resting,scenery,sea,several,shade,sophisticated,southern,spreading,swimming,terrace,throughout,umbrella,view,wanted,white"
2537,"around,astronaut,book,came,cardboard,clothes,consulting,document,man,manual,men,middle,might,narrow,old,open,opening,people,person,pilot,place,predict,relationship,resembling,rocket,s,show,sitting,space,spaceship,suit,three,tunnel,type,uniform,watching,wear,white,wonder"
2563,"background,band,bank,banknote,between,big,bill,blue,bundle,buy,clean,crime,currency,dollar,every,fake,fancy,figure,foreign,front,gap,line,may,middle,money,negotiation,new,note,one,overlapped,overseas,protrudes,put,reminds,someone,somewhat,space,stack,stacked,thick,three,top,unit,unknown,uppermost,vulgar,well,white,written"
2572,"back,beautiful,being,bottom,camera,carrying,cute,cylinder,deep,depth,direction,diver,diving,escape,fish,flock,group,headed,high,human,kind,many,ocean,oxygen,person,picture,same,sea,shooting,suit,surprised,swimming,taken,taking,transparency,tropical,underwater,water,woman,wore"
2577,"afraid,anything,appears,attacking,black,crowded,disgusting,even,everywhere,eye,frightening,head,here,ive,lined,little,love,middle,more,orange,poisonous,put,red,rolled,scale,screen,serpent,sharply,snack,snake,sparse,spot,staring,tongue,tuna,watching,winding"
2581,"area,back,behind,bottom,camera,central,cloudy,crowded,distance,enjoy,extends,hand,hard,holding,lift,likely,looking,man,much,one,people,person,photograph,resort,ski,skier,sliding,slipping,slope,sport,start,stick,stock,towards,unnatural,wear,wearing,winter,yellow"
2587,"arranging,back,bottle,compare,drinking,face,facing,fun,glass,holding,inside,lady,many,old,placing,pleasant,red,sits,sitting,table,tasting,took,top,two,wine,woman,year"
2589,"along,boat,camera,care,competition,fixed,gathering,grassy,imagined,installed,lake,lens,lined,looking,many,men,people,putting,river,seaside,shoot,shooting,shot,singlelens,sport,stand,started,surface,towards,tripod,waiting,watching,water,yet"
2599,"altitude,between,blue,boundary,clearly,cloth,cloud,clouds,curtain,due,earth,easy,emerges,enveloped,height,high,island,land,little,looked,looking,meter,mystery,outline,part,picture,race,reflected,sea,shaking,shoreline,sky,smoke,spreading,surface,thin,under,understand,visible,white"
2606,"await,big,building,center,clothes,else,fence,figure,filled,flag,front,gather,half,house,idea,imagine,kind,large,many,mrs,outside,pant,people,president,red,rough,shirt,someone,soon,star,top,tourist,wall,white,whole"
2640,"being,black,breath,bush,center,covered,creepy,dense,eye,forest,harvesting,hat,he,hidden,hot,laugh,leaf,lively,man,men,peeping,place,relaxing,risen,screen,shining,shortsleeved,show,surrounded,sweating,teeth,tooth,tree,vegetation,wearing,white,wonder"
2657,"above,adventuring,around,boat,clifflike,cloudy,countless,dusky,expanse,floating,flow,high,immediately,independent,island,jungle,lake,large,middle,mountain,nature,ocean,quiet,rising,river,rock,rocky,scenery,shape,shaped,ship,sky,slowly,small,soon,stand,surface,three,transmitted,traveling,under,uninhabited,vast,visible,water,wave"
2667,"active,adventurous,around,black,car,cheer,desert,difference,driver,driving,fair,four,ground,gut,jeep,large,level,mountain,over,picture,pose,proudly,race,rock,rocky,run,running,s,seat,shadow,tire,tough,tshirt,wanted,wheel,woman,wonder,young"
2695,"asked,away,beakers,black,boy,child,concentrated,concentration,cuttingedge,drug,experiment,limit,line,looking,middle,number,one,people,place,placed,range,rather,research,science,simply,sitting,skipping,small,stand,student,students,studied,supply,teacher,technology,test,tested,tube,understand,water"
2702,"area,bike,black,body,brown,cart,desert,drive,driving,four,fourwheeled,front,ground,hard,man,motorcycle,over,people,photographer,place,red,riding,run,running,sand,sandy,shown,spread,tank,throughout,tire,top,trace,two,vehicle,wheel"
2707,"already,atmosphere,bottom,branch,day,divided,during,early,feeling,glow,grain,hit,ice,kind,leaf,light,little,melt,more,narrow,piled,shoot,small,snow,soft,spring,starting,sun,sunlight,texture,three,transparent,tree,triangle,turn,twig,visible,warm,wet,winter"
2729,"backed,body,chatting,conversation,dress,enjoying,face,fit,guess,happily,having,healthy,hill,laughing,log,magnificent,mountain,nature,nice,place,power,quay,rail,railing,resting,ride,rough,scenery,she,short,sitting,smile,spot,surely,talking,tank,top,two,view,watching,well,woman"
2741,"amount,another,bat,big,chef,coat,cock,cook,crowded,delicious,dish,dishes,etc,eye,felt,foreign,front,grilled,imagine,issued,japan,kitchen,large,lined,made,making,material,narrow,one,people,platter,plenty,quantity,restaurant,scallop,served,several,sushi,three,vikings,wearing,white,working"
2748,"audience,building,city,cloak,clothes,clothing,content,corner,costume,day,dressed,dressing,even,front,illuminated,light,lighting,looking,man,many,medieval,monastic,night,old,opera,overlook,people,perform,performance,performer,performing,playing,red,simple,situation,spectator,street,style,theater,wearing,wondering"
2769,"arm,blackboard,bracelet,chalk,charge,child,clearly,colored,colorful,geography,gray,green,guy,half,letter,line,man,map,peeling,person,place,red,s,seven,shirt,teacher,teaching,three,visible,wearing,wrist,write,writing,written,yellowgreen"
2774,"anxious,being,blue,board,car,cargo,carrying,center,colored,cream,cylinder,dark,four,front,hot,large,loading,looking,men,object,one,photographed,platform,pulling,run,running,screen,sky,somehow,somewhat,steering,tank,track,trailer,truck,two,wheel,white,windshield,yellow"
2813,"ankle,back,black,bottom,difficult,exercise,exercising,floor,foot,gymnasium,hand,held,hold,laid,leg,mat,may,more,movement,one,order,ordinary,painful,pink,place,posture,preparatory,restrained,room,single,sits,spat,sportswear,stretch,stretching,tank,top,twisted,wear,woman,wondering"
2817,"airport,around,backpack,bag,carry,carrybacks,case,caster,crowded,customs,draw,everyones,excited,floor,foot,gait,light,lower,many,part,pattern,people,reflected,streaky,suitcase,travel,trip,walking,watching"
2823,"aggressive,antenna,black,body,center,clinging,closely,cockroach,companion,creepy,firmly,food,imagine,insect,insects,kind,leaf,least,long,place,rock,rocky,salvation,screen,search,she,short,size,slightly,stone,strange,strayed,stuck,surface,surprised,texture,toward,tree,walk,whitish,woodgrain"
2837,"adorned,around,back,big,christmas,decorated,decoration,done,electric,fire,fireplace,gift,home,illumination,lighted,lively,living,object,party,place,plenty,prepared,room,scenery,stone,tree,under,wall,warm"
2845,"background,bad,beard,been,big,board,boat,catch,chain,cleaning,cloth,construction,contained,deepfried,end,equipment,face,fish,fisherman,fishing,hand,handling,holding,imagined,large,lifted,little,machine,man,men,mesh,nearby,net,open,people,pretty,pulled,remove,river,rubber,s,saw,screen,seemed,situation,two,waterside,wearing,wire,work"
2853,"big,bundled,colorful,complicated,connected,countless,equipment,eyeglass,front,glass,hand,kind,line,machine,man,many,messing,middleaged,people,photo,piece,reflected,stood,threadlike,touched,various,wear,wearing,wire"
2863,"atmosphere,background,brown,child,dress,face,foreign,front,girl,grandchild,granddaughter,gray,green,hair,happily,happy,hold,hugging,laughing,leaf,leg,little,man,men,older,people,person,pink,place,shoulder,skirt,small,someone,support,talking,thin,two,white,whose"
2872,"around,astronaut,becoming,behind,blue,body,center,clothes,etc,exam,feeling,harness,he,jogging,looking,machine,man,measuring,men,messy,photo,really,room,running,scattered,shirt,small,standing,tell,underwear,wearing,why"
2875,"along,back,between,black,blurred,bright,child,climbing,day,dead,dog,during,end,fallen,falling,feeling,forest,future,good,here,leaf,light,line,man,morning,mountain,night,one,over,people,promenade,road,route,sandwiched,scattered,screen,sense,short,time,toward,towards,tree,two,usual,walk,walking,wearing,woman"
2877,"another,area,beginning,bird,building,cleanly,course,crow,day,distance,distant,dusk,fly,flying,forest,gentle,glow,golf,good,hill,hilly,illuminated,image,landscape,lush,maintained,meadow,morning,mountain,nature,nice,picture,place,planted,range,ranging,set,sky,small,spreading,sun,sunset,tall,things,tree,turfy,wide"
2897,"been,behind,brightened,chair,collapse,corridor,dark,demolition,different,earth,facility,floor,foreground,got,home,hospital,inner,killing,lonely,nursing,old,one,outdated,outside,over,person,piece,place,placed,ruin,ruined,scenery,stormy,sun,table,turned,unattended,wall,wheel,wheelchair,wheelchairs,world"
2903,"able,attached,back,big,brown,buffalo,coat,cow,cowboy,cows,equipped,fence,front,fur,grasping,green,ground,hand,hat,holding,horn,horse,hung,jean,large,lawn,man,men,metal,ochercolored,others,pretty,ranch,reflected,ride,saddle,seen,several,shirt,stand,suppressing,tengallon,two,walking,wear"
2923,"big,brush,clerk,cosmetic,excited,front,good,he,holding,item,lined,lipstick,loreal,makeup,many,mirror,organizing,place,plenty,probably,product,round,sell,shelf,shirt,shop,stand,supply,today,tool,touching,try,watching,wearing,well,woman,work,written"
2937,"arc,background,beautiful,beauty,being,big,black,blooming,bottom,burning,bursting,caught,center,close,dark,extends,few,firework,fireworks,flower,fly,fountain,image,jumped,launched,light,line,little,much,night,old,pattern,picture,pictures,radially,rising,rough,seen,show,similar,sky,spark,spreading,streak"
2949,"background,ball,beautiful,club,dark,darkness,emitting,equal,etc,fixed,floating,green,hand,hard,hit,hole,interval,keep,light,middle,mirror,more,picture,position,reflected,reflecting,reflex,rounded,seen,shake,singlelens,sphere,spherical,spread,turn,visible,white,yellow,yellowish"
2951,"actually,background,backlight,barking,beautiful,black,built,cool,dyed,electricity,empty,evening,generation,hand,head,human,image,lined,lining,making,nice,noise,orange,pleasant,power,propeller,quiet,red,sky,somewhere,standing,sun,sunrise,sunset,tower,tremendous,visible,wind,windmill"
2961,"appearance,bait,beak,berthing,bird,crop,cruiser,fisherman,fishing,forefront,harbor,large,living,log,long,many,moored,nap,one,pelican,pelicans,pelicant,pile,pillar,port,rest,several,she,ship,sleep,slowly,stay,staying,still,taking,waiting,wonder,yacht"
2969,"absent,adult,animal,asleep,attached,back,black,bright,couple,ear,even,fence,flocking,freshly,grass,ground,growing,hair,harvested,head,idyllic,inside,lamb,landscape,large,made,many,narrow,near,overall,parent,picture,pillar,placed,reflected,sheep,sitting,somehow,space,spread,tags,two,wood"
2971,"around,black,blue,bonfire,burning,camp,campfire,center,dark,departure,electric,electricity,enthusiasm,etc,expression,fire,flame,he,invisible,machine,made,mottled,night,people,person,plateau,playing,shade,shadowed,sitting,sky,somehow,substitute,sunset,time,turn,warming,wide,yellow"
2975,"beautiful,beautifully,beyond,big,blue,breakwater,bright,clear,cloud,corner,covered,dazzling,extensive,front,glow,great,high,horizon,illuminates,light,low,morning,much,nice,ocean,part,place,quiet,reflected,rise,rising,screen,sea,shining,sky,splashed,standing,stone,stuck,summer,sun,sunlight,sunset,sunshine,swimming,wave,waveside,weather"
2979,"animal,beard,bearded,belt,black,brown,cane,center,cloth,cobra,colorful,dark,door,exists,expanding,grabbed,grandfather,green,hand,harness,head,indian,knee,lead,lined,living,making,man,mysterious,neck,old,one,over,purple,rare,red,rubber,serpent,shirt,shop,sits,sitting,skin,snake,souvenir,standing,sticking,strange,turban,watching,wearing,white,wore"
2991,"abroad,asian,big,building,center,china,chinese,colorful,country,creature,cute,dance,dancing,design,different,dragon,exciting,festival,former,hand,her,japanese,lion,little,lively,man,many,matching,men,mouth,night,object,open,people,raising,red,roadside,rod,round,scary,scenery,screen,spring,standing,state,stick,street,streetlight,strike,supported,taiwan,tshirts,walk,watching,wearing,yellow"
2995,"aircraft,arrived,back,base,building,cessna,day,dedicated,dyed,fly,flying,forest,good,helicopter,inspecting,inspection,lawn,leaf,man,mechanic,men,might,nice,over,park,person,pilot,place,preliminary,private,propeller,rich,small,stopped,thorough,touching,uniforms,weather,wing,wonder,yellow"
3016,"airplane,almost,already,bullet,buried,chair,empty,everyone,excited,head,hopefully,inside,interior,luggage,middle,one,people,pleasant,rack,reflected,relaxing,ride,screen,seat,standing,top,towards,train,trip,whole,worrisome"
3038,"animal,back,big,body,bovine,brown,calf,cattle,composition,considerably,cow,curve,curved,damp,dead,drink,fairly,forest,grass,grassland,hay,he,head,healed,here,horn,inhabit,kind,large,noticed,ochercolored,one,others,petite,photograph,photographed,photographer,piece,powerful,round,same,seen,standing,three,tit,turned,watching,white,wild,zone"
3069,"absent,actually,along,been,big,break,broken,building,child,considerable,curious,descending,entrance,etc,extended,family,father,foreground,fun,girl,hand,high,impressive,jogging,keep,long,many,others,over,people,running,seen,shown,sitting,slope,stair,staircase,stairway,steep,step,stone,taking,trip,various,wide,width"
3089,"atmosphere,beautifully,been,cemetery,cleanly,continuing,creepy,dim,everywhere,exactly,graf,grass,grave,greenness,image,japan,japanese,large,lawn,line,lined,maintained,meadow,neat,order,park,planted,same,several,simple,somewhat,square,state,thanks,tombstone,tree,unlike,white"
3106,"apron,back,big,blue,business,center,checkered,chef,clothes,cook,dinner,end,enter,excluding,fridge,hand,ingredient,inside,kitchen,large,might,open,opening,person,prepare,probably,properly,refrigerator,remaining,restaurant,shirt,shopping,silver,standing,string,thinking,vigorously,wearing,white,woman,wonder,work"
3135,"bit,black,body,calm,canoe,descending,fast,feeling,flow,hand,he,helmet,jacket,keep,life,man,naked,okay,one,raise,raising,red,river,row,splash,stream,strong,tank,top,upper,water,wear,wearing"
3143,"beautiful,bed,bedding,bedmaking,clean,comfortable,easier,employee,front,good,happy,hotel,luxury,making,more,one,people,person,procedure,remember,rookie,room,sheet,show,standing,stretch,term,two,woman"
3207,"aye,beautiful,big,blue,blurred,body,bottom,clear,cloudy,comfortable,diagonal,distance,face,fine,floor,her,kind,leaning,much,near,ocean,organism,peep,plane,ray,rest,sand,say,screen,sea,still,swiftly,swim,swimming,tired,turtle,water,white,wonder"
3223,"appears,applying,arm,back,body,brush,car,cleaning,click,cloth,cold,due,equipment,fallen,front,frost,frozen,glass,gray,green,house,ice,instrument,man,melt,morning,parking,part,passenger,person,piece,rear,road,scattered,scenery,scraping,scratching,sedan,shown,slender,somewhat,special,taking,using,water,weapon,wearing,whiter,winter,work"
3230,"acrobat,age,amazing,around,backrest,black,carry,chair,chin,circus,clip,coarse,dress,entertaining,era,face,hand,her,holding,illustrate,illustrations,image,kind,lift,magazine,magic,middle,monochrome,mouth,newspaper,old,one,people,performer,photograph,picture,piece,scene,skirt,slightly,spreading,street,technique,universal,upside,white,woman,wooden"
3233,"adult,animal,baby,big,brother,bush,center,child,dead,face,flea,golden,grass,grooming,heart,hold,letting,monkey,mother,parent,parental,parentchild,person,pleasant,prison,screen,ship,sight,sitting,skin,taken,taking,two,warm"
3247,"across,back,beak,bird,body,brown,crane,cranelike,elongated,feather,forehead,friend,grass,gray,green,grow,grows,head,japan,leg,long,meadow,neck,one,overlap,place,red,same,shape,short,slurred,spread,stand,standing,surely,three,top,trees,two,whose,wing"
3260,"appear,background,ball,christmas,decorate,etc,fall,fallen,falling,floating,gold,green,half,luster,matte,metal,metallic,moment,ornament,part,red,reflected,round,shape,shining,shiny,silver,sphere,spherical,surface,three,top,tree,white"
3266,"abnormally,appear,area,beautiful,blooming,calm,colorful,country,drama,dyed,fairy,flower,forest,good,grass,green,grown,ideal,large,light,movie,number,over,perfect,picture,plugged,red,seeing,size,sky,small,spreading,sun,synthetic,tale,tree,white,whole,yellow"
3279,"american,black,blue,brown,building,caught,destination,direction,distance,flag,foot,front,gathered,good,he,hill,image,light,lighthouse,moving,number,ocean,overlooked,people,quay,raise,roof,sea,several,sightseeing,sky,small,spot,stand,tourist,white"
3315,"altar,back,beautiful,buddha,candle,decorated,facility,fire,flower,foreground,front,godly,golden,gorgeous,image,large,letter,lined,lit,lots,lotus,lovely,many,people,pink,place,purchase,read,religious,several,somewhere,statue,table,temple,two,visiting,worship,written"
3321,"around,asphalt,autumn,back,beyond,black,blurred,branch,brown,cotton,dead,enchanted,end,focus,front,gray,green,impressive,lawn,leaf,light,one,people,person,plant,reflected,rest,river,road,scenery,seen,shadow,shape,shifting,shooting,thin,tree,well"
3329,"arrangement,article,blue,board,center,clerk,colorful,country,decorated,drink,easy,feeling,foreign,good,guest,handmade,hitting,hut,inside,light,lined,looking,made,male,man,miscellaneous,miscellaneously,painted,person,pipe,roof,screen,selling,shop,simple,small,stall,staring,stole,store,suburb,tin,various,warrior,watching,white,wood,wooden"
3356,"appears,backed,background,ball,behind,below,black,blurred,boy,clothes,dead,desperately,doe,face,finger,football,forehead,foreign,front,good,grass,hand,handling,head,index,kind,man,men,mountain,neck,pebble,piled,place,placed,pointing,reflected,sandy,seen,soccer,spinning,stone,top,turning,wear,young"
3372,"amazingly,arrange,back,bit,board,bumpy,carpenter,construction,cool,cut,cutting,dangerous,electric,hand,hitting,holding,impression,machine,man,men,paved,person,place,plate,road,saw,shaving,site,stand,support,surface,thunder,tree,try,using,wanted,wooden,yellow"
3382,"along,animalrelated,appeal,been,beside,big,building,canada,complaining,content,curtain,demonstration,dog,english,flag,hand,highrise,holding,illustration,line,marching,message,movement,paper,people,pet,picture,placard,poster,put,really,street,two,understand,walking,woman,wondering"
3401,"cocktail,countless,deep,drop,dropped,dying,experiment,fantasy,feeling,few,green,jellyfish,kind,liquid,making,mixing,paint,picture,put,respond,science,slowly,smoke,spread,spreading,transparent,water,wonder"
3415,"against,along,america,background,being,blue,built,easter,face,foot,foreground,four,gentle,grassland,hat,head,heavy,hill,human,island,lack,low,monument,mountain,near,part,people,person,placed,profile,put,reflected,rock,scenery,sea,seaweed,seen,shaped,sky,south,standing,statue,stone,turf,village,wall,wearing"
3425,"above,across,adult,another,blurred,board,boat,calm,comfortable,directly,felt,loudspeaker,man,men,motor,ocean,people,run,running,screen,seemed,sense,she,sitting,sky,slightly,speed,spread,standing,surface,two,watching,water,wave,wind,woman"
3447,"atmosphere,beautiful,bread,clear,coloring,emerald,figure,green,high,horizontal,leaf,line,man,ocean,palm,person,piling,reflected,resort,sea,seen,swimming,towards,tree,walk,walking,warm,wave"
3463,"ball,black,bowling,burning,electricity,experiment,fear,fire,flame,front,high,hit,impression,internally,leaked,much,old,over,placed,risen,round,shock,somehow,space,sphere,spread,strange,time,tv,type,voltage,well"
